rowid,sy_dist,sy_pnum,discoverymethod,disc_year
4952,7900.0,1,Microlensing,2022
4953,7490.0,1,Microlensing,2023
4954,1840.0,1,Microlensing,2025
4955,4250.0,1,Microlensing,2025
4956,2000.0,1,Microlensing,2023
4957,6530.0,1,Microlensing,2024
4958,5100.0,1,Microlensing,2012
4959,7120.0,1,Microlensing,2019
4962,852.793,1,Radial Velocity,2024
4963,821.918,1,Radial Velocity,2017
4964,872.92,1,Radial Velocity,2014
4965,914.221,1,Radial Velocity,2014
4966,830.822,1,Radial Velocity,2016
4967,218.121,1,Transit,2017
4968,324.69865036,1,Transit,2020
4969,190.422,1,Transit,2020
4970,446.442,1,Transit,2020
4971,647.595,1,Transit,2021
4972,322.148,1,Transit,2021
4973,786.485,1,Transit,2021
4974,898.168,1,Transit,2021
4975,1040.28,1,Transit,2021
4976,1096.19,1,Transit,2021
4977,356.391,1,Transit,2018
4978,382.898,1,Transit,2022
4979,592.891,1,Transit,2022
4980,1074.95,1,Transit,2022
4981,683.062,1,Transit,2022
4982,521.233,1,Transit,2022
4983,1093.69,1,Transit,2024
4984,942.122,1,Transit,2024
4985,743.972,1,Transit,2018
4986,238.377,1,Transit,2024
4987,497.376,1,Transit,2025
4988,837.457,1,Transit,2025
4989,437.855,1,Transit,2024
4990,120.475,1,Transit,2025
4991,183.078,1,Transit,2025
4992,280.555,1,Transit,2019
4993,306.779,1,Transit,2019
4994,308.262,1,Transit,2019
4995,428.976,1,Transit,2019
4996,609.128,1,Transit,2019
4997,515.818,2,Eclipse Timing Variations,2010
4998,515.818,2,Eclipse Timing Variations,2010
4999,820.877,1,Eclipse Timing Variations,2019
5000,544.024,2,Eclipse Timing Variations,2011
5001,544.024,2,Eclipse Timing Variations,2019
5002,5800.0,1,Microlensing,2004
5003,3200.0,1,Microlensing,2005
5004,4100.0,1,Microlensing,2006
5005,6600.0,1,Microlensing,2005
5006,1510.0,2,Microlensing,2008
5007,1510.0,2,Microlensing,2008
5008,4000.0,1,Microlensing,2020
5009,2760.0,1,Microlensing,2016
5010,5900.0,1,Microlensing,2009
5011,8100.0,1,Microlensing,2014
5012,6800.0,1,Microlensing,2014
5013,6100.0,1,Microlensing,2018
5014,2570.0,1,Microlensing,2012
5015,4380.0,1,Microlensing,2015
5016,4019.0,2,Microlensing,2012
5017,4019.0,2,Microlensing,2012
5018,1760.0,1,Microlensing,2013
5019,4970.0,1,Microlensing,2013
5020,1300.0,1,Microlensing,2015
5021,6700.0,1,Microlensing,2016
5022,6320.0,1,Microlensing,2020
5023,2600.0,1,Microlensing,2016
5024,3040.0,1,Microlensing,2014
5025,3900.0,1,Microlensing,2017
5026,911.0,1,Microlensing,2014
5027,3220.0,1,Microlensing,2019
5028,6300.0,1,Microlensing,2017
5029,6900.0,1,Microlensing,2018
5030,3500.0,1,Microlensing,2015
5031,3680.0,1,Microlensing,2024
5032,7730.0,1,Microlensing,2022
5033,2670.0,1,Microlensing,2016
5034,6400.0,2,Microlensing,2018
5035,6400.0,2,Microlensing,2018
5036,7056.0,1,Microlensing,2016
5037,8200.0,1,Microlensing,2016
5038,1200.0,1,Microlensing,2016
5039,3300.0,1,Microlensing,2016
5040,3300.0,1,Microlensing,2025
5041,4230.0,1,Microlensing,2019
5042,6700.0,1,Microlensing,2019
5043,7070.0,1,Microlensing,2020
5044,4300.0,1,Microlensing,2025
5045,6500.0,1,Microlensing,2017
5046,3410.0,1,Microlensing,2017
5047,3730.0,1,Microlensing,2019
5048,8120.0,1,Microlensing,2022
5049,6770.0,1,Microlensing,2017
5050,3910.0,1,Microlensing,2017
5052,3080.0,1,Microlensing,2018
5053,5910.0,1,Microlensing,2024
5054,6480.0,1,Microlensing,2024
5055,4705.0,1,Microlensing,2018
5056,7860.0,1,Microlensing,2024
5057,5915.0,1,Microlensing,2018
5058,5200.0,1,Microlensing,2020
5059,7530.0,1,Microlensing,2024
5060,5800.0,1,Microlensing,2018
5061,3950.0,1,Microlensing,2020
5062,6630.0,1,Microlensing,2024
5063,5670.0,1,Microlensing,2020
5064,7250.0,1,Microlensing,2021
5066,6030.0,1,Microlensing,2024
5067,7690.0,1,Microlensing,2024
5068,3930.0,1,Microlensing,2020
5069,860.0,1,Microlensing,2018
5070,7490.0,1,Microlensing,2018
5071,7290.0,1,Microlensing,2022
5072,6400.0,1,Microlensing,2023
5073,6540.0,1,Microlensing,2022
5074,7700.0,1,Microlensing,2022
5075,5600.0,1,Microlensing,2022
5076,7000.0,1,Microlensing,2022
5077,773.0,1,Microlensing,2020
5078,7060.0,1,Microlensing,2021
5079,5650.0,1,Microlensing,2019
5080,7580.0,1,Microlensing,2020
5081,3200.0,1,Microlensing,2019
5082,4050.0,1,Microlensing,2022
5083,6620.0,1,Microlensing,2022
5084,6500.0,1,Microlensing,2021
5085,6500.0,1,Microlensing,2022
5086,7100.0,2,Microlensing,2019
5087,7100.0,2,Microlensing,2019
5088,5760.0,1,Microlensing,2022
5089,5700.0,1,Microlensing,2022
5090,7400.0,1,Microlensing,2021
5091,1550.0,1,Microlensing,2022
5092,2510.0,1,Microlensing,2020
5093,5370.0,1,Microlensing,2022
5094,6220.0,1,Microlensing,2021
5095,7880.0,1,Microlensing,2022
5096,7600.0,1,Microlensing,2020
5097,6370.0,1,Microlensing,2023
5098,5830.0,1,Microlensing,2021
5099,6980.0,1,Microlensing,2021
5100,5830.0,1,Microlensing,2022
5101,4400.0,2,Microlensing,2022
5102,4400.0,2,Microlensing,2022
5103,5630.0,1,Microlensing,2023
5104,3630.0,1,Microlensing,2021
5105,980.0,1,Microlensing,2021
5106,6800.0,1,Microlensing,2021
5107,6070.0,1,Microlensing,2023
5108,5900.0,1,Microlensing,2022
5109,5600.0,1,Microlensing,2022
5110,5120.0,1,Microlensing,2024
5111,1344.97,1,Transit,2004
5112,1068.33,1,Transit,2004
5113,566.459,1,Transit,2004
5114,2012.62,1,Transit,2004
5115,2501.75,1,Transit,2007
5116,1515.26,1,Transit,2007
5117,282.83913869,1,Transit,2002
5118,1627.63,1,Transit,2008
5119,136.16559197,1,Imaging,2006
5120,113.064,2,Imaging,2018
5121,113.064,2,Imaging,2019
5122,1033.16,1,Transit,2012
5123,343.863,1,Transit,2013
5124,747.959,1,Transit,2013
5125,504.93312058,1,Pulsar Timing,2017
5126,600.0,3,Pulsar Timing,1994
5127,600.0,3,Pulsar Timing,1992
5128,600.0,3,Pulsar Timing,1992
5131,230.0,1,Pulsar Timing,2017
5132,47.0648,1,Imaging,2023
5133,180.64,1,Radial Velocity,2012
5134,182.714,2,Radial Velocity,2012
5135,182.714,2,Radial Velocity,2016
5136,1.30119,2,Radial Velocity,2016
5137,1.30119,2,Radial Velocity,2025
5138,185.615,1,Transit,2010
5139,559.068,1,Transit,2019
5140,181.374,1,Transit,2011
5141,735.601,1,Transit,2017
5142,329.036,1,Transit,2017
5143,367.658,1,Transit,2017
5144,100.848,1,Transit,2017
5145,705.981,1,Transit,2019
5146,281.498,1,Transit,2019
5147,213.771,1,Transit,2019
5148,136.65,1,Imaging,2013
5149,143.59,1,Imaging,2013
5150,21.1916,1,Eclipse Timing Variations,2012
5151,3.37454,1,Radial Velocity,2017
5152,46.4488,1,Transit,2025
5153,11.5094,1,Imaging,2010
5154,11.2103,1,Radial Velocity,2022
5156,112.31721584,1,Imaging,2010
5157,8500.0,1,Transit,2006
5158,8500.0,1,Transit,2006
5159,121.402,1,Radial Velocity,2017
5160,505.0,1,Microlensing,2018
5161,189.875,2,Transit,2024
5162,189.875,2,Radial Velocity,2024
5163,250.956,1,Transit,2021
5164,306.063,1,Transit,2020
5165,324.448,1,Transit,2024
5166,505.703,1,Transit,2021
5167,285.584,2,Transit,2023
5168,285.584,2,Transit,2023
5169,555.546,1,Transit,2024
5170,93.7345,1,Transit,2024
5171,217.011,2,Transit,2025
5172,217.011,2,Transit,2025
5173,90.5369,1,Transit,2024
5174,253.385,1,Transit,2024
5175,122.386,1,Transit,2025
5176,52.62,1,Transit,2025
5177,129.804,2,Transit,2023
5178,129.804,2,Radial Velocity,2023
5179,88.4343,1,Transit,2021
5180,82.1733,2,Transit,2021
5181,82.1733,2,Radial Velocity,2021
5182,68.0726,2,Transit,2022
5183,68.0726,2,Transit,2022
5184,61.4592,1,Transit,2022
5185,25.559,1,Transit,2026
5186,281.314,1,Transit,2022
5187,167.598,3,Transit,2025
5188,167.598,3,Radial Velocity,2025
5189,167.598,3,Radial Velocity,2025
5190,58.2609,2,Transit,2020
5191,58.2609,2,Transit,2020
5192,114.048,1,Transit,2024
5193,84.5362,6,Transit,2022
5194,84.5362,6,Transit,2022
5195,84.5362,6,Transit,2022
5196,84.5362,6,Transit,2022
5197,84.5362,6,Transit,2022
5198,84.5362,6,Transit,2022
5199,132.353,1,Transit,2024
5200,94.6375,1,Transit,2024
5201,72.0238,1,Transit,2024
5202,302.819,1,Transit,2022
5203,58.5946,1,Transit,2024
5204,149.667,1,Transit,2023
5205,248.427,1,Transit,2024
5206,37.8871,1,Transit,2021
5207,64.9943,4,Radial Velocity,2025
5208,64.9943,4,Radial Velocity,2025
5209,64.9943,4,Radial Velocity,2025
5210,64.9943,4,Transit,2021
5211,62.118,1,Transit,2020
5212,138.411,1,Transit,2023
5213,37.3312,2,Transit,2024
5214,37.3312,2,Transit,2024
5215,100.641,1,Transit,2022
5216,143.138,1,Transit,2021
5217,27.6227,1,Transit,2021
5218,64.5978,5,Transit,2021
5219,39.6345,1,Transit,2020
5220,70.7145,2,Transit,2022
5221,70.7145,2,Transit,2022
5222,43.1865,1,Transit,2026
5223,102.551,1,Transit,2024
5224,169.422,4,Transit,2022
5225,169.422,4,Transit,2022
5226,169.422,4,Transit,2022
5227,169.422,4,Transit,2022
5228,168.735,1,Transit,2024
5229,139.49,1,Transit,2024
5230,111.059,3,Transit,2019
5231,111.059,3,Transit,2019
5232,111.059,3,Transit,2020
5233,118.106,1,Transit,2021
5234,73.5977,3,Transit,2021
5235,73.5977,3,Transit,2021
5236,73.5977,3,Transit,2022
5237,36.0118,3,Transit,2020
5238,36.0118,3,Transit,2020
5239,36.0118,3,Transit Timing Variations,2025
5240,109.557,1,Transit,2022
5241,172.138,1,Transit,2024
5242,137.572,2,Transit,2022
5243,137.572,2,Radial Velocity,2022
5244,177.118,1,Transit,2024
5245,75.5759,1,Transit,2021
5246,107.055,1,Transit,2024
5247,68.4727,1,Transit,2024
5248,114.865,2,Transit,2022
5249,114.865,2,Radial Velocity,2022
5250,332.648,2,Transit,2024
5251,332.648,2,Radial Velocity,2024
5252,388.227,1,Transit,2024
5253,323.265,1,Transit,2021
5254,319.036,1,Transit,2021
5255,90.8693,1,Transit,2024
5256,163.678,1,Transit,2020
5257,200.492,1,Transit,2021
5258,399.017,2,Transit,2020
5259,399.017,2,Radial Velocity,2023
5260,115.45,2,Transit,2025
5261,115.45,2,Transit,2025
5262,147.476,2,Transit,2024
5263,147.476,2,Transit,2024
5264,146.858,2,Transit,2024
5265,146.858,2,Radial Velocity,2024
5266,42.4061,1,Transit,2023
5267,139.484,2,Transit,2023
5268,139.484,2,Transit Timing Variations,2024
5269,72.7512,2,Radial Velocity,2024
5270,72.7512,2,Transit,2024
5271,32.4778,1,Transit,2022
5272,55.0135,1,Transit,2023
5273,201.918,1,Transit,2023
5274,155.141,2,Transit,2022
5275,155.141,2,Radial Velocity,2025
5276,148.925,1,Transit,2021
5277,103.297,1,Transit,2024
5278,110.513,2,Transit,2025
5279,110.513,2,Transit,2025
5280,230.306,1,Transit,2024
5281,41.1659,1,Transit,2022
5282,85.8034,1,Transit,2024
5283,125.463,1,Transit,2021
5284,73.3345,1,Transit,2024
5285,22.4467,2,Transit,2024
5286,22.4467,2,Transit,2024
5287,91.9362,1,Transit,2024
5288,30.5212,1,Transit,2022
5289,78.7415,2,Transit,2025
5290,78.7415,2,Transit,2025
5291,37.4418,1,Transit,2024
5292,24.7399,2,Transit,2022
5293,24.7399,2,Transit,2022
5294,51.9503,2,Transit,2023
5295,51.9503,2,Transit,2023
5296,121.84,2,Transit,2024
5297,121.84,2,Radial Velocity,2025
5298,152.892,1,Transit,2021
5299,336.267,1,Transit,2019
5300,247.054,1,Transit,2022
5301,225.888,1,Transit,2021
5302,355.683,1,Transit,2020
5303,336.608,1,Transit,2021
5304,411.719,1,Transit,2019
5305,66.0929,1,Transit,2024
5306,35.2736,2,Transit,2021
5308,69.835,1,Transit,2025
5309,122.494,1,Transit,2024
5310,111.276,2,Radial Velocity,2023
5311,111.276,2,Transit,2024
5312,168.067,2,Transit,2022
5313,168.067,2,Transit,2022
5314,37.2209,1,Transit,2023
5315,51.1884,1,Transit,2024
5316,37.6153,1,Transit,2021
5317,407.84,1,Transit,2020
5318,111.445,1,Transit,2024
5319,30.7947,1,Transit,2022
5320,124.68,2,Transit,2023
5321,124.68,2,Radial Velocity,2023
5322,45.1309,1,Transit,2022
5323,64.9172,1,Transit,2022
5324,81.2271,1,Transit,2022
5325,104.158,1,Transit,2024
5326,342.831,1,Transit,2019
5327,100.727,1,Transit,2024
5328,60.798,1,Transit,2020
5329,88.9482,2,Transit,2023
5330,88.9482,2,Radial Velocity,2023
5331,70.9819,1,Transit,2024
5332,72.8871,1,Transit,2024
5333,41.2758,1,Transit,2025
5334,114.39,1,Transit,2024
5335,99.5561,3,Transit,2021
5336,99.5561,3,Transit,2021
5337,99.5561,3,Transit,2021
5338,113.335,1,Transit,2024
5339,226.671,1,Transit,2024
5340,96.6215,1,Transit,2024
5341,40.0654,1,Transit,2022
5342,157.597,1,Transit,2024
5343,97.7562,1,Transit,2024
5344,53.974,2,Transit,2021
5345,149.234,1,Transit,2024
5346,44.647,1,Transit,2024
5347,79.7665,1,Transit,2024
5348,62.699,6,Transit,2021
5349,62.699,6,Transit,2021
5350,62.699,6,Transit,2021
5351,62.699,6,Transit,2021
5352,62.699,6,Transit,2021
5353,62.699,6,Transit,2021
5354,95.2649,2,Transit,2024
5355,95.2649,2,Transit,2024
5356,229.067,1,Transit,2021
5357,155.791,1,Transit,2024
5358,113.181,2,Transit,2024
5359,113.181,2,Transit,2024
5360,62.1274,1,Transit,2024
5361,30.6796,1,Transit,2023
5362,119.24,2,Transit,2025
5363,119.24,2,Transit,2025
5364,55.5211,1,Transit,2024
5365,42.5775,1,Transit,2021
5366,96.2338,1,Transit,2023
5367,128.23,1,Transit,2023
5368,248.504,1,Transit,2022
5369,71.6456,1,Transit,2024
5370,59.4314,1,Transit,2024
5371,191.649,2,Transit,2024
5372,191.649,2,Transit,2024
5373,223.465,1,Transit,2021
5374,47.2496,1,Transit,2025
5375,165.105,1,Transit,2023
5376,176.833,1,Transit,2024
5377,224.385,1,Transit,2023
5378,45.864,1,Transit,2022
5379,115.369,1,Transit,2024
5380,79.6682,1,Transit,2024
5381,128.438,1,Transit,2020
5382,415.135,1,Transit,2023
5383,23.7262,1,Transit,2023
5384,102.27,2,Transit,2023
5385,102.27,2,Transit Timing Variations,2023
5386,515.603,1,Transit,2024
5387,175.713,2,Transit,2023
5388,175.713,2,Transit,2023
5389,328.475,1,Transit,2025
5390,113.825,2,Transit,2021
5391,113.825,2,Transit Timing Variations,2025
5392,109.19,1,Transit,2023
5393,47.3444,2,Transit,2023
5394,47.3444,2,Transit Timing Variations,2025
5395,27.9956,1,Transit,2023
5396,198.007,1,Transit,2024
5397,335.985,1,Transit,2022
5398,276.105,1,Transit,2025
5399,289.668,1,Transit,2022
5400,116.567,1,Transit,2022
5401,47.7465,1,Transit,2022
5402,52.9328,1,Transit,2024
5403,41.9091,4,Transit,2021
5404,41.9091,4,Transit,2021
5405,41.9091,4,Transit,2021
5406,41.9091,4,Transit,2025
5407,62.3446,1,Transit,2022
5408,114.549,1,Transit,2023
5409,126.46,1,Transit,2024
5410,82.7982,2,Radial Velocity,2025
5411,82.7982,2,Transit,2025
5412,50.0248,1,Transit,2026
5413,41.9176,2,Transit,2023
5414,41.9176,2,Transit,2023
5415,48.4809,2,Transit,2023
5416,48.4809,2,Transit,2023
5417,236.705,1,Transit,2024
5418,262.041,1,Transit,2021
5419,32.1755,1,Transit,2024
5420,36.578,1,Transit,2024
5421,75.1973,1,Transit,2026
5422,22.6202,2,Transit,2023
5423,22.6202,2,Transit,2023
5424,33.3631,1,Transit,2022
5425,77.682,3,Transit,2023
5426,77.682,3,Radial Velocity,2025
5427,77.682,3,Radial Velocity,2025
5428,224.731,1,Transit,2023
5429,303.006,1,Transit,2023
5430,296.46,1,Transit,2023
5431,198.473,1,Transit,2022
5432,177.945,2,Transit,2019
5433,177.945,2,Transit,2019
5434,351.487,1,Transit,2025
5435,116.685,1,Transit,2022
5436,788.317,1,Transit,2022
5437,337.064,1,Transit,2022
5438,19.5711,1,Transit,2023
5439,259.947,1,Transit,2022
5440,90.7402,1,Transit,2021
5441,235.933,2,Transit,2021
5442,235.933,2,Transit Timing Variations,2021
5443,373.345,1,Transit,2022
5444,70.2932,1,Transit,2024
5445,355.59,1,Transit,2022
5446,57.7911,1,Transit,2021
5447,101.251,1,Transit,2022
5448,51.6004,1,Transit,2024
5449,22.55,3,Transit,2025
5450,22.55,3,Transit,2025
5451,22.55,3,Transit,2025
5452,48.876,1,Transit,2024
5453,42.409,1,Transit,2021
5454,126.279,2,Transit,2024
5455,126.279,2,Radial Velocity,2024
5456,59.861,2,Transit,2025
5457,59.861,2,Transit,2025
5458,231.782,1,Transit,2025
5459,536.046,1,Transit,2022
5460,313.996,1,Transit,2023
5461,81.6541,2,Transit,2025
5462,81.6541,2,Transit,2025
5463,437.484,1,Transit,2025
5464,219.614,1,Transit,2023
5465,210.915,1,Transit,2024
5466,38.0749,1,Transit,2020
5467,508.686,1,Transit,2023
5468,134.655,1,Transit,2024
5469,211.247,1,Transit,2024
5470,80.5407,2,Transit,2024
5471,80.5407,2,Radial Velocity,2024
5472,434.92,1,Transit,2025
5473,191.51,1,Transit,2024
5474,55.419,1,Transit,2021
5475,92.4366,1,Transit,2025
5476,59.5362,1,Transit,2022
5477,557.733,1,Transit,2023
5478,435.174,1,Transit,2024
5479,327.927,1,Transit,2022
5480,28.5147,1,Transit,2022
5481,22.0337,1,Transit,2023
5482,23.9258,1,Transit,2023
5483,48.582,1,Transit,2022
5484,148.987,1,Transit,2024
5485,156.786,1,Transit,2025
5486,112.958,2,Transit,2024
5487,112.958,2,Radial Velocity,2024
5488,36.6113,1,Transit,2023
5489,397.953,1,Transit,2024
5490,285.289,1,Transit,2023
5491,275.265,1,Transit,2023
5492,99.523,1,Transit,2021
5493,438.842,1,Transit,2023
5494,395.398,2,Transit,2023
5495,395.398,2,Transit,2023
5496,296.271,1,Transit,2024
5497,184.986,2,Transit,2024
5498,184.986,2,Radial Velocity,2024
5499,107.118,1,Transit,2022
5500,504.775,1,Transit,2022
5501,76.9028,1,Transit,2021
5502,361.857,1,Transit,2022
5503,379.253,1,Transit,2024
5504,566.189,1,Transit,2023
5505,373.675,1,Transit,2023
5506,200.273,1,Transit,2023
5507,20.1852,1,Transit,2024
5508,114.495,2,Transit,2021
5509,114.495,2,Transit,2021
5510,43.932,1,Transit,2023
5511,344.045,1,Transit,2023
5512,393.443,1,Transit,2022
5513,57.0225,1,Transit,2021
5514,22.4793,3,Transit,2019
5515,22.4793,3,Transit,2019
5516,22.4793,3,Transit,2019
5517,597.873,1,Transit,2024
5518,588.368,1,Transit,2025
5519,78.4525,1,Transit,2024
5520,64.6692,1,Transit,2022
5521,350.343,1,Transit,2023
5522,494.818,1,Transit,2023
5523,312.674,1,Transit,2023
5524,82.7013,1,Transit,2025
5525,460.995,1,Transit,2023
5526,59.2293,2,Transit,2024
5527,59.2293,2,Transit,2024
5528,225.744,1,Transit,2025
5529,413.673,1,Transit,2025
5530,163.996,1,Transit,2025
5532,527.789,1,Transit,2024
5533,563.149,1,Transit,2025
5534,195.795,1,Transit,2025
5535,542.026,1,Transit,2025
5536,389.916,1,Transit,2023
5537,485.219,1,Transit,2024
5538,113.048,1,Transit,2023
5539,221.673,1,Transit,2025
5540,567.678,1,Transit,2025
5541,72.811,1,Transit,2023
5542,300.141,1,Transit,2024
5543,200.5,1,Transit,2025
5544,284.388,1,Transit,2024
5545,222.852,1,Transit,2023
5546,285.895,1,Transit,2024
5547,352.269,1,Transit,2025
5548,217.193,1,Transit,2022
5549,78.7577,1,Transit,2024
5550,366.987,1,Transit,2021
5551,277.899,1,Transit,2023
5552,597.774,1,Transit,2025
5553,420.123,1,Transit,2025
5554,154.715,1,Transit,2025
5555,96.7224,1,Transit,2025
5556,645.294,1,Transit,2025
5558,197.906,1,Transit,2024
5559,226.63,1,Transit,2025
5560,130.091,1,Transit,2022
5561,404.211,1,Transit,2025
5562,396.378,1,Transit,2023
5563,176.436,1,Transit,2022
5564,112.71,1,Transit,2022
5565,396.213,3,Transit,2026
5566,396.213,3,Radial Velocity,2026
5567,396.213,3,Radial Velocity,2026
5568,181.139,1,Transit,2022
5569,79.7634,1,Transit,2023
5570,421.745,1,Transit,2023
5571,558.141,1,Transit,2023
5572,311.705,1,Transit,2025
5573,314.443,1,Transit,2025
5574,249.02,1,Transit,2026
5575,493.77,1,Transit,2025
5576,43.1448,1,Transit,2022
5577,417.365,1,Transit,2024
5578,465.992,1,Transit,2023
5579,604.591,1,Transit,2024
5580,516.087,1,Transit,2023
5581,486.721,1,Transit,2025
5582,108.883,1,Transit,2023
5583,177.504,4,Transit,2023
5584,177.504,4,Transit,2023
5585,177.504,4,Transit,2023
5586,177.504,4,Radial Velocity,2023
5587,31.0597,2,Transit,2024
5588,31.0597,2,Transit,2024
5589,301.676,1,Transit,2023
5590,62.7792,3,Transit,2022
5591,62.7792,3,Transit,2022
5592,319.632,1,Transit,2023
5593,334.993,1,Transit,2022
5594,205.387,1,Transit,2023
5595,423.84,1,Transit,2024
5596,240.737,1,Transit,2025
5597,69.3649,1,Transit,2023
5598,189.011,1,Transit,2023
5599,74.7969,2,Transit,2020
5600,74.7969,2,Transit,2020
5601,346.881,1,Transit,2025
5602,108.932,1,Transit,2023
5603,32.5686,3,Transit,2021
5604,32.5686,3,Radial Velocity,2021
5605,32.5686,3,Transit,2021
5606,717.128,1,Transit,2022
5607,22.5455,2,Transit,2024
5608,22.5455,2,Transit,2026
5609,61.5204,2,Transit,2023
5610,61.5204,2,Transit,2023
5611,43.9662,1,Transit,2025
5612,455.82,1,Transit,2023
5613,645.158,1,Transit,2024
5614,261.834,1,Transit,2023
5615,30.0346,1,Transit,2024
5616,57.3973,1,Transit,2023
5617,56.0739,1,Transit,2024
5618,173.117,1,Transit,2023
5619,121.139,1,Transit,2025
5620,80.6532,1,Transit,2022
5621,479.145,1,Transit,2025
5622,132.214,2,Transit,2026
5623,132.214,2,Transit,2024
5624,342.605,3,Transit,2024
5625,342.605,3,Transit,2024
5626,342.605,3,Transit Timing Variations,2024
5627,178.26,1,Transit,2025
5628,123.739,3,Transit,2020
5629,123.739,3,Transit,2020
5630,123.739,3,Transit,2020
5631,193.499,1,Transit,2024
5632,18.1037,1,Transit,2024
5633,28.384,1,Transit,2026
5634,215.986,1,Transit,2023
5635,31.6354,1,Transit,2024
5636,339.605,2,Transit,2023
5637,339.605,2,Transit Timing Variations,2024
5638,383.846,1,Transit,2023
5639,216.056,2,Transit,2023
5640,216.056,2,Transit,2023
5641,63.0637,1,Transit,2024
5642,225.643,1,Transit,2023
5643,95.2016,1,Transit,2024
5644,168.248,1,Transit,2024
5645,86.3501,1,Transit,2023
5646,154.749,1,Transit,2025
5647,68.192,3,Transit,2021
5648,130.46,1,Transit,2023
5649,563.068,1,Transit,2025
5650,492.888,1,Transit,2025
5651,328.802,1,Transit,2023
5652,543.008,1,Transit,2025
5653,54.5306,1,Transit,2024
5654,179.366,1,Transit,2020
5655,80.1423,1,Transit,2023
5656,299.89,1,Transit,2024
5657,345.659,1,Transit,2025
5658,213.073,1,Transit,2025
5659,329.304,1,Transit,2024
5660,47.3924,4,Transit,2022
5661,47.3924,4,Radial Velocity,2022
5662,47.3924,4,Radial Velocity,2022
5663,47.3924,4,Radial Velocity,2022
5664,207.891,1,Transit,2024
5665,203.352,1,Transit,2026
5666,204.429,1,Transit,2025
5667,82.857,1,Transit,2024
5668,43.1406,1,Transit,2024
5669,130.919,1,Transit,2025
5670,392.259,1,Transit,2024
5671,67.3975,1,Transit,2025
5672,160.414,2,Transit,2023
5673,160.414,2,Transit,2023
5675,390.484,1,Transit,2022
5676,197.243,1,Transit,2022
5677,480.155,1,Transit,2025
5678,115.557,1,Transit,2021
5679,86.4493,1,Transit,2023
5680,60.9425,1,Transit,2025
5681,302.086,1,Transit,2025
5682,377.483,1,Transit,2024
5683,609.388,1,Transit,2024
5684,290.646,1,Transit,2022
5685,377.054,1,Transit,2025
5686,337.095,1,Transit,2026
5687,162.229,1,Transit,2023
5688,148.762,1,Transit,2021
5689,162.51,1,Transit,2025
5690,629.161,1,Transit,2024
5691,61.171,1,Transit,2024
5692,135.047,1,Transit,2021
5693,476.899,1,Transit,2025
5694,532.629,1,Transit,2025
5695,138.367,1,Transit,2023
5696,188.336,1,Transit,2026
5697,277.419,1,Transit,2025
5698,394.486,1,Transit,2025
5699,18.5226,1,Transit,2024
5700,130.855,2,Transit,2022
5701,130.855,2,Transit,2023
5702,14.0022,1,Transit,2020
5703,346.141,1,Transit,2026
5704,41.1166,2,Transit,2022
5705,41.1166,2,Radial Velocity,2023
5706,45.0907,2,Transit,2025
5707,45.0907,2,Transit,2025
5708,348.849,1,Transit,2022
5709,186.562,1,Transit,2025
5710,402.63,1,Transit,2021
5711,233.266,1,Transit,2021
5712,597.026,1,Transit,2025
5713,85.799,4,Transit,2020
5714,85.799,4,Transit,2020
5715,85.799,4,Transit,2020
5716,85.799,4,Transit,2020
5717,390.415,1,Transit,2024
5718,306.144,1,Transit,2024
5719,199.581,1,Transit,2020
5720,165.393,1,Transit,2023
5721,226.318,1,Transit,2024
5722,89.637,1,Transit,2023
5723,40.8668,1,Transit,2024
5724,39.4122,1,Transit,2025
5725,35.8256,1,Transit,2024
5726,108.848,1,Transit,2024
5727,54.7045,1,Transit,2025
5728,32.5102,1,Transit,2026
5729,92.3604,1,Transit,2025
5730,192.475,1,Transit,2025
5731,97.614,2,Transit,2026
5732,97.614,2,Transit,2026
5733,20.4581,4,Radial Velocity,2026
5734,20.4581,4,Transit,2016
5735,20.4581,4,Radial Velocity,2026
5736,20.4581,4,Radial Velocity,2026
5737,156.53,1,Transit,2025
5738,27.8123,2,Transit,2024
5739,27.8123,2,Transit,2025
5740,42.9052,1,Transit,2025
5741,84.0126,1,Transit,2023
5742,80.7542,1,Transit,2025
5743,416.104,1,Transit,2025
5744,199.724,1,Transit,2026
5745,114.035,1,Transit,2026
5746,75.7664,1,Transit,2025
5747,32.0266,1,Transit,2024
5748,23.1008,1,Transit,2024
5749,364.715,1,Transit,2024
5750,603.119,1,Transit,2024
5751,117.992,1,Transit,2024
5752,179.147,1,Transit,2025
5753,72.4731,2,Transit,2025
5754,72.4731,2,Radial Velocity,2025
5755,79.407,2,Transit,2024
5756,79.407,2,Transit,2024
5757,31.4566,1,Transit,2024
5758,151.738,2,Transit,2025
5759,151.738,2,Transit,2025
5760,220.882,1,Transit,2024
5761,360.408,1,Transit,2023
5762,33.0231,1,Transit,2022
5763,123.297,1,Transit,2023
5764,133.122,1,Transit,2025
5765,20.3167,1,Transit,2024
5766,178.68,1,Transit,2021
5767,152.219,1,Transit,2025
5768,20.5488,1,Transit,2025
5769,139.042,1,Transit,2025
5770,171.319,1,Transit,2024
5771,341.997,1,Transit,2021
5772,634.712,1,Transit,2025
5773,386.879,1,Transit,2025
5774,38.6057,1,Transit,2025
5775,57.7553,1,Transit,2024
5776,320.527,1,Transit,2025
5777,64.2308,3,Transit,2024
